NewBudget,Score,Metascore,Genre,Genre1,Genre2,Genre3,Director,Revenue
11000000.0,7.3,,"Drama, Romance",Drama, Romance,,??mer Faruk Sorak,0.0
45000000.0,5.8,58.0,"Drama, Romance",Drama, Romance,,Robert Towne,740000.0
12000000.0,6.2,,"Action, Crime, Drama",Action, Crime, Drama,Ernie Barbarash,0.0
25000000.0,5.8,36.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,Justin Kurzel,54650000.0
20000000.0,7.4,89.0,"Action, Crime, Thriller",Action, Crime, Thriller,John Carpenter,0.0
60000000.0,5.3,,"Adventure, Comedy, Family",Adventure, Comedy, Family,Laurent Tirard,0.0
50000000.0,5.1,,"Adventure, Comedy, Family",Adventure, Comedy, Family,Fr??d??ric Forestier,1000000.0
5500000.0,7.1,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Pino Van Lamsweerde,0.0
7000000.0,6.8,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Ga??tan Brizzi,0.0
12600000.0,6.0,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Stefan Fjeldmark,0.0
120000000.0,6.6,,"Adventure, Comedy, Family",Adventure, Comedy, Family,Alain Chabat,3120000.0
100000000.0,7.2,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Ren?? Goscinny,0.0
40000000.0,5.9,,"Adventure, Comedy, Family",Adventure, Comedy, Family,Claude Zidi,1640000.0
145000000.0,6.9,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Louis Clichy,1660000.0
65000000.0,6.3,53.0,"Animation, Action, Comedy",Animation, Action, Comedy,David Bowers,19550000.0
103000000.0,7.0,67.0,"Crime, Drama",Crime, Drama,,James Foley,2350000.0
40000000.0,5.9,40.0,"Drama, Romance",Drama, Romance,,Irwin Winkler,22370000.0
70000000.0,8.3,,"Action, Comedy, Musical",Action, Comedy, Musical,Trivikram Srinivas,0.0
65000000.0,7.2,,"Action, Comedy, Drama",Action, Comedy, Drama,Trivikram Srinivas,0.0
20000000.0,6.0,63.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Chris Robinson,21160000.0
4900000.0,7.4,,"Crime, Drama, Romance",Crime, Drama, Romance,Louis Malle,0.0
17000000.0,6.9,52.0,"Animation, Action, Adventure",Animation, Action, Adventure,Gary Trousdale,84050000.0
15000000.0,5.7,28.0,"Drama, Mystery, Sci-Fi",Drama, Mystery, Sci-Fi,Paul Johansson,4750000.0
130000000.0,4.7,34.0,"Horror, Thriller",Horror, Thriller,,David Brooks,0.0
26000000.0,6.7,63.0,"Action, Mystery, Thriller",Action, Mystery, Thriller,David Leitch,51570000.0
65000000.0,6.6,,"Drama, Romance",Drama, Romance,,Oskar Roehler,0.0
50000000.0,4.6,,"Adventure, Comedy, Horror",Adventure, Comedy, Horror,John De Bello,0.0
13000000.0,6.6,75.0,"Action, Comedy, Sci-Fi",Action, Comedy, Sci-Fi,Joe Cornish,1020000.0
66000000.0,7.9,,Drama,Drama,,,Robert Bresson,40000.0
22000000.0,7.5,38.0,"Drama, Music",Drama, Music,,Kirsten Sheridan,31660000.0
60000000.0,7.2,58.0,Drama,Drama,,,John Wells,37740000.0
10000000.0,8.0,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Morton DaCosta,23300000.0
18000000.0,7.1,65.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Fatih Akin,320000.0
4000000.0,6.6,59.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Jay Roach,206040000.0
50000000.0,6.1,37.0,"Action, Sci-Fi, Thriller",Action, Sci-Fi, Thriller,Gabe Ib???¤ez,0.0
25000000.0,6.6,66.0,"Biography, Crime, Drama",Biography, Crime, Drama,Paul Schrader,2060000.0
28000000.0,6.8,67.0,"Action, Crime, Drama",Action, Crime, Drama,Takeshi Kitano,0.0
50000000.0,5.6,24.0,"Drama, Romance",Drama, Romance,,Joan Chen,37750000.0
35000000.0,6.5,,"Action, Drama, Fantasy",Action, Drama, Fantasy,Mamoru Oshii,0.0
1000000.0,8.1,69.0,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Joss Whedon,623360000.0
13200000.0,7.4,66.0,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Joss Whedon,459010000.0
5000000.0,8.6,68.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,Anthony Russo,678820000.0
5000000.0,5.2,,"Action, Comedy, Crime",Action, Comedy, Crime,Martyn Burke,0.0
24000000.0,5.6,29.0,"Action, Horror, Sci-Fi",Action, Horror, Sci-Fi,Paul W.S. Anderson,80280000.0
20000000.0,6.5,33.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Joby Harold,14380000.0
12250000.0,7.8,74.0,"Biography, Drama",Biography, Drama,,Penny Marshall,52100000.0
24000000.0,6.4,,"Action, Comedy, Crime",Action, Comedy, Crime,Vikram Bhatt,0.0
15000000.0,7.6,88.0,Drama,Drama,,,Sarah Polley,4570000.0
15000000.0,7.3,,Action,Action,,,Anand K.V.,0.0
6500000.0,9.4,,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Amitabh Reza Chowdhury,0.0
65000000.0,6.7,68.0,"Action, Drama, Thriller",Action, Drama, Thriller,Roar Uthaug,180000.0
8000000.0,6.9,,"Action, Comedy, Crime",Action, Comedy, Crime,Abbas Alibhai Burmawalla,0.0
27000000.0,8.3,,"Action, Drama, Fantasy",Action, Drama, Fantasy,S.S. Rajamouli,20190000.0
28000000.0,6.9,,"Comedy, Drama",Comedy, Drama,,Giuseppe Tornatore,0.0
2000000.0,8.3,,"Action, Crime, Drama",Action, Crime, Drama,Suresh Krishna,0.0
20000000.0,7.8,,"Crime, Drama, Musical",Crime, Drama, Musical,Abbas Alibhai Burmawalla,0.0
10000000.0,7.5,69.0,Drama,Drama,,,Alejandro G. I?¤??rritu,34300000.0
3000000.0,7.8,,Drama,Drama,,,Gabriel Axel,4400000.0
60000000.0,7.6,86.0,"Action, Crime, Drama",Action, Crime, Drama,Edgar Wright,107830000.0
5000000.0,5.6,26.0,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Mathieu Kassovitz,22530000.0
22500000.0,8.3,,"Drama, Family",Drama, Family,,Majid Majidi,930000.0
5000000.0,7.3,,"Comedy, Romance",Comedy, Romance,,Irving Reis,0.0
28000000.0,6.2,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Siddharth Anand,690000.0
19800000.0,6.6,68.0,"Comedy, Romance, Sport",Comedy, Romance, Sport,Alan Metter,91260000.0
16000000.0,8.5,87.0,"Adventure, Comedy, Sci-Fi",Adventure, Comedy, Sci-Fi,Robert Zemeckis,210610000.0
9000000.0,5.5,,"Action, Comedy, Crime",Action, Comedy, Crime,Craig Moss,0.0
8500000.0,6.8,41.0,"Action, Comedy, Crime",Action, Comedy, Crime,Michael Bay,65810000.0
40000000.0,6.6,38.0,"Action, Comedy, Crime",Action, Comedy, Crime,Michael Bay,138610000.0
12500000.0,5.0,,"Comedy, Drama",Comedy, Drama,,Andrew Mogel,660000.0
25000000.0,5.6,37.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Joel Schumacher,30160000.0
5500000.0,5.8,,"Action, Crime, Drama",Action, Crime, Drama,Chris Brinker,0.0
6700000.0,7.8,,"Crime, Drama, Mystery",Crime, Drama, Mystery,John Sturges,0.0
13300000.0,5.9,47.0,"Action, Drama, Romance",Action, Drama, Romance,Jake Paltrow,0.0
6000000.0,6.6,69.0,"Crime, Drama",Crime, Drama,,Werner Herzog,1700000.0
22000000.0,7.6,86.0,Drama,Drama,,,Abbas Kiarostami,210000.0
6000000.0,6.3,68.0,Comedy,Comedy,,,Nicholas Stoller,150160000.0
3500000.0,5.7,58.0,Comedy,Comedy,,,Nicholas Stoller,55290000.0
8500000.0,5.8,65.0,"Comedy, Sport",Comedy, Sport,,Richard Linklater,32870000.0
15000000.0,5.6,38.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Mark Waters,17780000.0
30000000.0,7.5,,"Action, Crime, Drama",Action, Crime, Drama,Sriram Raghavan,370000.0
2000000.0,6.2,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Shashank Khaitan,1990000.0
1000000.0,5.1,34.0,Comedy,Comedy,,,David E. Talbert,21560000.0
5500000.0,7.5,,"Drama, Romance",Drama, Romance,,Ravi Chopra,1100000.0
15000000.0,6.7,75.0,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Yi'nan Diao,0.0
200000.0,6.1,24.0,"Action, Crime, Thriller",Action, Crime, Thriller,Uwe Boll,0.0
21000000.0,6.5,,"Animation, Action, Horror",Animation, Action, Horror,Makoto Kamiya,0.0
15000000.0,6.2,,Action,Action,,,Bharathan,0.0
6500000.0,5.2,,"Action, Horror, Thriller",Action, Horror, Thriller,Kimble Rendall,0.0
30000000.0,5.8,39.0,"Action, Comedy, Crime",Action, Comedy, Crime,Antoine Fuqua,15330000.0
6600000.0,7.2,,"Action, Drama, History",Action, Drama, History,Sanjay Leela Bhansali,6560000.0
5000000.0,8.0,,"Action, Comedy, Drama",Action, Comedy, Drama,Kabir Khan,8180000.0
5000000.0,6.6,70.0,"Comedy, Drama, Horror",Comedy, Drama, Horror,?lex de la Iglesia,40000.0
1000000.0,8.9,,"Comedy, Drama",Comedy, Drama,,Dusan Kovacevic,0.0
2000000.0,6.8,48.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Eric Summer,24480000.0
36000000.0,5.3,38.0,"Comedy, Crime, Sport",Comedy, Crime, Sport,Robert Ben Garant,32840000.0
1000000.0,7.7,,"Comedy, Fantasy, Romance",Comedy, Fantasy, Romance,Burak Aksak,0.0
50000000.0,7.2,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Maneesh Sharma,0.0
20000000.0,5.7,,"Action, Comedy, Crime",Action, Comedy, Crime,Joachim R??nning,0.0
2800000.0,5.5,,"Action, Adventure, Comedy",Action, Adventure, Comedy,Siddharth Anand,2550000.0
600000.0,5.4,24.0,"Action, Crime, Thriller",Action, Crime, Thriller,Danny Pang,15280000.0
6000000.0,3.2,40.0,"Action, Sci-Fi",Action, Sci-Fi,,David Hogan,3790000.0
12000000.0,6.3,66.0,"Comedy, Drama",Comedy, Drama,,Tim Story,75780000.0
5000000.0,5.7,59.0,"Comedy, Drama",Comedy, Drama,,Kevin Rodney Sullivan,65110000.0
10000000.0,5.9,67.0,"Comedy, Drama",Comedy, Drama,,Malcolm D. Lee,54030000.0
70000000.0,6.6,38.0,"Comedy, Sport",Comedy, Sport,,David Zucker,6940000.0
5000000.0,4.3,26.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Michael Caton-Jones,5970000.0
30000000.0,6.2,,"Comedy, Horror",Comedy, Horror,,Frank Henenlotter,0.0
18000000.0,6.4,,"Drama, War",Drama, War,,Peter Markle,3970000.0
2400000.0,5.4,51.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,Joel Schumacher,184030000.0
3150000.0,4.7,,"Action, Drama, Thriller",Action, Drama, Thriller,Kenta Fukasaku,0.0
5500000.0,7.0,,"Action, Drama, History",Action, Drama, History,Guy Hamilton,0.0
2700000.0,6.8,,"Drama, History, War",Drama, History, War,Ken Annakin,0.0
1200000.0,5.1,29.0,"Drama, Music",Drama, Music,,Benson Lee,8890000.0
8000000.0,6.4,78.0,Drama,Drama,,,Eliza Hittman,470000.0
6000000.0,5.6,40.0,"Drama, Fantasy, Romance",Drama, Fantasy, Romance,Daniel Barnz,27870000.0
1000000.0,7.3,86.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Benh Zeitlin,12800000.0
318000.0,6.1,68.0,"Comedy, Drama",Comedy, Drama,,Miguel Arteta,7120000.0
30000000.0,7.4,91.0,"Drama, War",Drama, War,,Claire Denis,250000.0
7000000.0,7.2,64.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Ted Demme,10600000.0
5000000.0,6.4,54.0,"Comedy, Drama, Family",Comedy, Drama, Family,Wayne Wang,32650000.0
13000000.0,7.1,55.0,"Biography, Drama, Romance",Biography, Drama, Romance,Julian Jarrold,18670000.0
3500000.0,6.1,33.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Adam Shankman,110100000.0
2500000.0,6.0,40.0,"Comedy, Sport",Comedy, Sport,,Frank Sebastiano,480000.0
25000000.0,3.9,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Aditya Chopra,0.0
25000000.0,7.9,94.0,"Drama, Romance",Drama, Romance,,Richard Linklater,8110000.0
2000000.0,7.3,84.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Sidney Lumet,7080000.0
10.0,7.4,65.0,"Drama, Sport, Thriller",Drama, Sport, Thriller,Dennis Gansel,140000.0
12700000.0,7.4,62.0,"Comedy, Drama, Music",Comedy, Drama, Music,John Carney,16170000.0
4000000.0,5.9,,"Fantasy, Horror",Fantasy, Horror,,E. Elias Merhige,0.0
5000000.0,4.4,18.0,Comedy,Comedy,,,Tim Garrick,0.0
1500000.0,8.0,84.0,"Comedy, Drama",Comedy, Drama,,Hal Ashby,30180000.0
325927.0,5.4,42.0,"Drama, History, Romance",Drama, History, Romance,Declan Donnellan,120000.0
500000.0,6.0,,"Crime, Drama",Crime, Drama,,Hype Williams,9630000.0
5000000.0,6.2,55.0,"Action, Horror, Mystery",Action, Horror, Mystery,David Twohy,610000.0
10000000.0,7.2,60.0,"Crime, Drama",Crime, Drama,,Michael Haneke,0.0
17000000.0,6.2,80.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Peter Strickland,0.0
7000000.0,7.3,64.0,"Action, Comedy, Crime",Action, Comedy, Crime,Martin Brest,234760000.0
5000000.0,5.3,46.0,"Action, Adventure, Horror",Action, Adventure, Horror,Liam O'Donnell,990000.0
1000000.0,8.2,,"Biography, Drama, Sport",Biography, Drama, Sport,Rakeysh Omprakash Mehra,1630000.0
3000000.0,7.1,,"Comedy, Romance",Comedy, Romance,,Dany Boon,1480000.0
5000000.0,6.8,64.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Aharon Keshales,30000.0
5000000.0,6.7,70.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Robert Siegel,230000.0
7000000.0,6.2,,"Action, Comedy",Action, Comedy,,Rob Schneider,0.0
10000000.0,7.6,80.0,"Comedy, Drama, Music",Comedy, Drama, Music,Eran Kolirin,3050000.0
6000000.0,6.2,,"Comedy, Drama",Comedy, Drama,,Priyadarshan,750000.0
12000000.0,7.4,,"Action, Crime, Drama",Action, Crime, Drama,Ha Yoo,0.0
2000000.0,8.2,,Drama,Drama,,,Sanjay Leela Bhansali,730000.0
4000000.0,6.1,43.0,Thriller,Thriller,,,Brian Goodman,0.0
156660.0,6.4,71.0,"Action, Adventure, Drama",Action, Adventure, Drama,Christopher Smith,20000.0
8000000.0,6.7,32.0,"Action, Adventure, Drama",Action, Adventure, Drama,Jean-Jacques Annaud,0.0
950000.0,8.0,,Drama,Drama,,,Michael Powell,0.0
6000000.0,6.6,56.0,"Action, Crime, Thriller",Action, Crime, Thriller,Ridley Scott,46210000.0
18.0,7.2,,Horror,Horror,,,Mario Bava,0.0
6900000.0,6.4,62.0,"Adventure, Drama, Thriller",Adventure, Drama, Thriller,Kevin Macdonald,1170000.0
1.0,6.0,62.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Adam MacDonald,0.0
5900000.0,7.7,47.0,"Action, Comedy, Crime",Action, Comedy, Crime,Anders Thomas Jensen,0.0
500000.0,6.5,45.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Guillaume Canet,40000.0
8000000.0,6.2,,"Action, Crime, Drama",Action, Crime, Drama,Stephen Hopkins,30160000.0
150000.0,7.8,88.0,"Drama, Romance",Drama, Romance,,Abdellatif Kechiche,2200000.0
1400000.0,7.3,69.0,Drama,Drama,,,Alex Lehmann,10000.0
117.0,6.4,,"Drama, Romance",Drama, Romance,,Tony Richardson,3360000.0
18000000.0,6.4,66.0,"Action, Crime, Drama",Action, Crime, Drama,John Badham,42310000.0
16000000.0,7.0,54.0,"Biography, Drama, History",Biography, Drama, History,Emilio Estevez,11240000.0
3000000.0,4.1,42.0,"Crime, Horror",Crime, Horror,,Ernest R. Dickerson,7310000.0
7000000.0,4.7,30.0,"Comedy, Horror",Comedy, Horror,,Tyler Perry,73160000.0
2000000.0,6.1,,"Crime, Drama, Mystery",Crime, Drama, Mystery,Gregory Nava,0.0
1000000.0,7.0,63.0,"Biography, Drama, Sport",Biography, Drama, Sport,Janus Metz,4110000.0
750000.0,7.1,66.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Wes Anderson,560000.0
3000000.0,6.1,61.0,"Crime, Drama, Romance",Crime, Drama, Romance,Martin Scorsese,0.0
200000.0,6.7,,"Comedy, Horror",Comedy, Horror,,Frank Henenlotter,0.0
3250000.0,7.1,60.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Mark Herman,2560000.0
8500000.0,5.3,42.0,"Action, Crime, Drama",Action, Crime, Drama,James McTeigue,46380000.0
5.0,5.7,40.0,"Action, Crime, Sci-Fi",Action, Crime, Sci-Fi,Camille Delamarre,20290000.0
2489400.0,7.2,74.0,"Adventure, Drama, Family",Adventure, Drama, Family,Gabor Csupo,82270000.0
11000000.0,7.0,81.0,"Biography, Drama, Romance",Biography, Drama, Romance,Jane Campion,4440000.0
14000000.0,7.4,68.0,"Comedy, Drama",Comedy, Drama,,Dave McCary,530000.0
1200000.0,8.5,,"Adventure, Comedy, Crime",Adventure, Comedy, Crime,Leonid Gayday,0.0
4000000.0,7.1,45.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Martin Koolhoven,0.0
10000000.0,6.0,52.0,"Comedy, Romance, Sport",Comedy, Romance, Sport,Peyton Reed,68380000.0
20000000.0,7.5,,"Action, Crime, Drama",Action, Crime, Drama,Sam Peckinpah,0.0
22000000.0,5.6,39.0,Comedy,Comedy,,,Adam Shankman,132720000.0
3500000.0,7.2,84.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,James L. Brooks,51250000.0
3500000.0,7.7,87.0,"Drama, Romance",Drama, Romance,,Ang Lee,83040000.0
3400000.0,6.4,44.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Jonathan Kaplan,10110000.0
5500000.0,7.2,,"Drama, Romance, Western",Drama, Romance, Western,Delmer Daves,0.0
6000000.0,7.6,,"Drama, Romance",Drama, Romance,,D.W. Griffith,0.0
900000.0,7.2,79.0,"Comedy, Drama, Mystery",Comedy, Drama, Mystery,Jim Jarmusch,13740000.0
14000000.0,7.5,87.0,"Drama, Romance",Drama, Romance,,John Crowley,38320000.0
6000000.0,6.7,43.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Antoine Fuqua,27150000.0
10000.0,8.0,,"Crime, Drama, Romance",Crime, Drama, Romance,Aleksey Balabanov,0.0
3000000.0,7.1,58.0,"Drama, War",Drama, War,,Jim Sheridan,28500000.0
6000000.0,7.8,,Comedy,Comedy,,,Ettore Scola,10000.0
22000000.0,7.6,,"Drama, Fantasy, Music",Drama, Fantasy, Music,Jay Chou,0.0
810000.0,7.1,57.0,"Comedy, Fantasy, Horror",Comedy, Fantasy, Horror,Don Coscarelli,2000000.0
1500000.0,5.6,41.0,"Adventure, Comedy, Romance",Adventure, Comedy, Romance,Blair Hayes,5000000.0
500000.0,3.3,,Comedy,Comedy,,,Tom Brady,2330000.0
1200000.0,7.5,68.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Vincent Gallo,2380000.0
230000.0,5.6,48.0,"Action, Comedy, Fantasy",Action, Comedy, Fantasy,Fran Rubel Kuzui,16620000.0
600000.0,6.8,80.0,"Biography, Crime, Drama",Biography, Crime, Drama,Barry Levinson,49110000.0
530000.0,7.0,45.0,"Biography, Crime, Drama",Biography, Crime, Drama,Larry Clark,1540000.0
200000.0,6.8,75.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Warren Beatty,26530000.0
237000000.0,7.3,,"Mystery, Thriller",Mystery, Thriller,,Otto Preminger,0.0
70000000.0,6.2,28.0,"Action, Drama, Fantasy",Action, Drama, Fantasy,Guy Moshe,0.0
35000000.0,7.0,65.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Rodrigo Cort??s,1030000.0
250000000.0,6.2,46.0,"Comedy, Thriller",Comedy, Thriller,,John Landis,0.0
175000000.0,6.4,47.0,"Drama, Music, Musical",Drama, Music, Musical,Steve Antin,39440000.0
150000000.0,7.0,63.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Ethan Coen,60360000.0
200000000.0,6.6,42.0,"Comedy, Drama",Comedy, Drama,,John Wells,13650000.0
30000000.0,6.6,48.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Dan Curtis,0.0
90000000.0,5.4,37.0,"Comedy, Horror, Romance",Comedy, Horror, Romance,Joe Dante,0.0
7500000.0,6.6,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Joshua Logan,0.0
90000000.0,7.5,72.0,"Action, Horror, Thriller",Action, Horror, Thriller,Sang-ho Yeon,2130000.0
35000000.0,5.2,44.0,"Action, Adventure",Action, Adventure,,Jonathan Milott,0.0
130000000.0,7.2,,"Action, Comedy, Crime",Action, Comedy, Crime,Puri Jagannadh,0.0
200000000.0,6.6,39.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Jamie Babbit,2210000.0
30000000.0,8.1,66.0,"Biography, Crime, Drama",Biography, Crime, Drama,George Roy Hill,102310000.0
150000000.0,6.2,40.0,"Comedy, Drama",Comedy, Drama,,Jim Field Smith,70000.0
105000000.0,6.7,,"Crime, Drama, Mystery",Crime, Drama, Mystery,Mike Barker,0.0
29000000.0,7.6,69.0,Drama,Drama,,,Jos?? Luis Cuerda,2090000.0
23600000.0,5.9,,"Comedy, Romance",Comedy, Romance,,Walt Becker,0.0
50000000.0,5.3,44.0,"Drama, Romance",Drama, Romance,,Angelina Jolie,530000.0
40000000.0,6.6,,"Comedy, Musical",Comedy, Musical,,George Sidney,13130000.0
175000000.0,6.5,66.0,"Drama, Fantasy, Horror",Drama, Fantasy, Horror,Neil Jordan,80000.0
40000000.0,5.6,57.0,"Horror, Sci-Fi",Horror, Sci-Fi,,Douglas Cheek,4650000.0
38000000.0,6.0,,"Comedy, Crime, Thriller",Comedy, Crime, Thriller,Stephen Milburn Anderson,50000.0
100000000.0,6.3,80.0,"Action, Drama, History",Action, Drama, History,Hsiao-Hsien Hou,610000.0
40000000.0,7.8,80.0,"Drama, Musical",Drama, Musical,,Bob Fosse,42770000.0
60000000.0,5.2,21.0,"Adventure, Comedy, Romance",Adventure, Comedy, Romance,Adam Resnick,3660000.0
150000000.0,5.6,56.0,Horror,Horror,,,Eli Roth,21160000.0
20000000.0,3.7,14.0,Horror,Horror,,,Travis Zariwny,0.0
200000000.0,4.3,,"Comedy, Horror, Sci-Fi",Comedy, Horror, Sci-Fi,Ti West,0.0
65000000.0,7.2,,"Comedy, Romance",Comedy, Romance,,Gene Saks,25890000.0
26000000.0,7.3,48.0,"Comedy, Sport",Comedy, Sport,,Harold Ramis,39850000.0
16000000.0,3.7,,"Comedy, Sport",Comedy, Sport,,Allan Arkush,11800000.0
53000000.0,5.6,50.0,"Comedy, Crime",Comedy, Crime,,Roger Donaldson,27630000.0
30000000.0,7.0,65.0,"Biography, Drama, Music",Biography, Drama, Music,Darnell Martin,8200000.0
20000000.0,7.4,53.0,"Drama, Romance",Drama, Romance,,Jean-Marc Vall??e,0.0
33000000.0,6.6,64.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Woody Allen,11100000.0
30000000.0,7.3,,"Comedy, Musical, Romance",Comedy, Musical, Romance,David Butler,0.0
26000000.0,6.9,60.0,"Comedy, Drama",Comedy, Drama,,Nigel Cole,31040000.0
50000000.0,6.7,76.0,Thriller,Thriller,,,Matt Palmer,0.0
5000000.0,7.9,,"Comedy, Drama, War",Comedy, Drama, War,Cristian Nemescu,0.0
150000000.0,5.7,25.0,Comedy,Comedy,,,Les Mayfield,40690000.0
100000000.0,8.0,93.0,"Drama, Romance",Drama, Romance,,Luca Guadagnino,18100000.0
18500000.0,7.4,,"Drama, FilmNoir",Drama, FilmNoir,,Henry Hathaway,0.0
40000000.0,6.2,52.0,Horror,Horror,,,Fabrice du Welz,0.0
50000000.0,7.5,,"Drama, Romance",Drama, Romance,,George Cukor,1150000.0
47000000.0,6.9,54.0,"Drama, War",Drama, War,,Peter Sattler,10000.0
70000000.0,5.9,,Comedy,Comedy,,,Michael Moore,180000.0
26000000.0,7.3,57.0,"Drama, Romance",Drama, Romance,,Neil Armfield,40000.0
32000000.0,6.6,,"Horror, Thriller",Horror, Thriller,,Bernard Rose,25790000.0
175000000.0,5.3,,Horror,Horror,,,Bill Condon,13940000.0
3000000.0,8.8,,Drama,Drama,,,Ertem Egilmez,0.0
40000000.0,5.2,,"Adventure, Horror",Adventure, Horror,,Umberto Lenzi,0.0
15000000.0,5.9,22.0,"Adventure, Horror",Adventure, Horror,,Ruggero Deodato,0.0
80000000.0,4.9,13.0,"Action, Comedy",Action, Comedy,,Hal Needham,28080000.0
16000000.0,6.1,68.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,John McNaughton,0.0
20000000.0,6.5,52.0,"Comedy, Romance",Comedy, Romance,,Harry Elfont,25340000.0
15000000.0,7.3,73.0,"Crime, Thriller",Crime, Thriller,,Martin Scorsese,79100000.0
40000000.0,7.8,76.0,"Drama, Thriller",Drama, Thriller,,J. Lee Thompson,0.0
75000000.0,7.4,88.0,"Biography, Crime, Drama",Biography, Crime, Drama,Bennett Miller,28750000.0
4500000.0,6.8,,"Action, Thriller",Action, Thriller,,Peter Hyams,0.0
30000000.0,6.3,,"Drama, History, Sci-Fi",Drama, History, Sci-Fi,Andrew Martin,0.0
10000000.0,6.1,,"Adventure, Drama, History",Adventure, Drama, History,Agust??n D??az Yanes,0.0
60000000.0,3.3,,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Albert Pyun,0.0
16000000.0,7.8,75.0,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Anthony Russo,408080000.0
14700000.0,6.9,66.0,"Action, Adventure, Sci-Fi",Action, Adventure, Sci-Fi,Joe Johnston,176650000.0
